Experiment,Split,user-reg,item-reg,num-factors,NormalizedDCGEvaluator,ndcg_metric.py
exp00059,2,0.17876666056190432,0.33666024124020794,62.0,0.1227452177294094,0.10358245146917419
exp00059,3,0.17876666056190432,0.33666024124020794,62.0,0.12263667754749276,0.0860646916808666
exp00059,4,0.17876666056190432,0.33666024124020794,62.0,0.1219381772891628,0.09941704081503218
exp00060,0,0.2844680769019337,0.15630490284294943,145.0,0.11735625130406173,0.09933219488303209
exp00060,1,0.2844680769019337,0.15630490284294943,145.0,0.11614902514814152,0.09465187799324337
exp00060,2,0.2844680769019337,0.15630490284294943,145.0,0.11903664514131443,0.10014608463487765
exp00060,3,0.2844680769019337,0.15630490284294943,145.0,0.12081652804549924,0.09013512218489632
exp00060,4,0.2844680769019337,0.15630490284294943,145.0,0.12132777633402174,0.09171438389142185
exp00061,0,0.1291361692440942,0.3708550721848225,144.0,0.11362199787552675,0.10686110605839345
exp00061,1,0.1291361692440942,0.3708550721848225,144.0,0.12008897584858307,0.10319790166939186
exp00061,2,0.1291361692440942,0.3708550721848225,144.0,0.12705783690548358,0.09901486966683758
exp00061,3,0.1291361692440942,0.3708550721848225,144.0,0.12312660389885248,0.08809690645325181
exp00061,4,0.1291361692440942,0.3708550721848225,144.0,0.11867207139798867,0.09393301218948193
exp00062,0,0.2704721201144005,0.3946101216294528,125.0,0.12045990630819245,0.10187845193551909
exp00062,1,0.2704721201144005,0.3946101216294528,125.0,0.11711726242848346,0.0915035247044512
exp00062,2,0.2704721201144005,0.3946101216294528,125.0,0.11649922951697322,0.09387401744645378
exp00062,3,0.2704721201144005,0.3946101216294528,125.0,0.12362301494400661,0.09526431008057556
exp00062,4,0.2704721201144005,0.3946101216294528,125.0,0.11791491722916576,0.08839126424321367
exp00063,0,0.243347639727172,0.43277686381018704,146.0,0.11651961946580917,0.10268514534546476
exp00063,1,0.243347639727172,0.43277686381018704,146.0,0.11472797853198925,0.105748680294275
exp00063,2,0.243347639727172,0.43277686381018704,146.0,0.12239147495087001,0.09119745279598375
exp00063,3,0.243347639727172,0.43277686381018704,146.0,0.1241051641272258,0.09080831655086749
exp00063,4,0.243347639727172,0.43277686381018704,146.0,0.12145364502341817,0.08951327776849498
exp00064,0,0.15644497219443618,0.47148242845188826,126.0,0.12111348777887487,0.08836424173160899
exp00064,1,0.15644497219443618,0.47148242845188826,126.0,0.11171082321251069,0.10414119161444325
exp00064,2,0.15644497219443618,0.47148242845188826,126.0,0.1213748202910492,0.0826460610943994
exp00064,3,0.15644497219443618,0.47148242845188826,126.0,0.1148611310973051,0.10084283989848535
exp00064,4,0.15644497219443618,0.47148242845188826,126.0,0.1136083313143703,0.08310551225580028
exp00065,0,0.13568643359190713,0.3489443143272206,131.0,0.121131613288708,0.09866529072337545
exp00065,1,0.13568643359190713,0.3489443143272206,131.0,0.12244289790330581,0.08638974524984354
exp00065,2,0.13568643359190713,0.3489443143272206,131.0,0.11573579088606967,0.0944455968646127
exp00065,3,0.13568643359190713,0.3489443143272206,131.0,0.12236993939408355,0.09530271268157652
exp00065,4,0.13568643359190713,0.3489443143272206,131.0,0.12060192032064433,0.10502123082287937
exp00066,0,0.0726120363746382,0.7080095972013146,106.0,0.10788908624283301,0.07883859920411902
exp00066,1,0.0726120363746382,0.7080095972013146,106.0,0.11038395683288925,0.06657495777931603
exp00066,2,0.0726120363746382,0.7080095972013146,106.0,0.102200889130999,0.10019121326256317
exp00066,3,0.0726120363746382,0.7080095972013146,106.0,0.10861200341669514,0.07185851006467897
exp00066,4,0.0726120363746382,0.7080095972013146,106.0,0.1198173580402212,0.08923135217331823
exp00067,0,0.09341618399335178,0.15780842924208355,137.0,0.12049718914555026,0.11520480679754082
exp00067,1,0.09341618399335178,0.15780842924208355,137.0,0.13086741993194315,0.10469082795193653
exp00067,2,0.09341618399335178,0.15780842924208355,137.0,0.12788184963399982,0.11066022327533495
exp00067,3,0.09341618399335178,0.15780842924208355,137.0,0.131295964364452,0.09620692799802752
exp00067,4,0.09341618399335178,0.15780842924208355,137.0,0.13289896414648647,0.11059500347104516
exp00068,0,0.058768937283710285,0.0795460345224395,110.0,0.15683087798987913,0.14823014988875327
exp00068,1,0.058768937283710285,0.0795460345224395,110.0,0.14547034525406652,0.14815339107591322
exp00068,2,0.058768937283710285,0.0795460345224395,110.0,0.15958574244218945,0.1358551759448574
exp00068,3,0.058768937283710285,0.0795460345224395,110.0,0.16012203755375704,0.13489560574982518
exp00068,4,0.058768937283710285,0.0795460345224395,110.0,0.1514242582091814,0.13020238108320836
exp00069,0,0.04312728810428666,0.6941020797306146,124.0,0.11344354628326338,0.08611752083838432
exp00069,1,0.04312728810428666,0.6941020797306146,124.0,0.10108573205384463,0.07648262830004073
exp00069,2,0.04312728810428666,0.6941020797306146,124.0,0.10428392824562568,0.07813146519180394
exp00069,3,0.04312728810428666,0.6941020797306146,124.0,0.10736406702280654,0.09198381797049664
exp00069,4,0.04312728810428666,0.6941020797306146,124.0,0.10538772583009831,0.07853239143374624
exp00070,0,0.5779148701750516,0.6732401201230478,101.0,0.09844053248635123,0.07542349203934028
exp00070,1,0.5779148701750516,0.6732401201230478,101.0,0.09627087554418098,0.07946010055164104
exp00070,2,0.5779148701750516,0.6732401201230478,101.0,0.10034082070766188,0.0787173602994858
exp00070,3,0.5779148701750516,0.6732401201230478,101.0,0.0984565474620435,0.07701234725617467
exp00070,4,0.5779148701750516,0.6732401201230478,101.0,0.09902389628419485,0.07298811515386222
exp00071,0,0.5033356648309534,0.09852437563490568,87.0,0.1304734953004937,0.11950415809747518
exp00071,1,0.5033356648309534,0.09852437563490568,87.0,0.12995170350556182,0.1137414509760941
exp00071,2,0.5033356648309534,0.09852437563490568,87.0,0.12989779121755676,0.11474487898272312
exp00071,3,0.5033356648309534,0.09852437563490568,87.0,0.13326067140996922,0.11481460815256585
exp00071,4,0.5033356648309534,0.09852437563490568,87.0,0.13165509577177192,0.11322628852475987
exp00072,0,0.008564563582102384,0.5817192159999498,92.0,0.10462359921914477,0.07390709003896971
exp00072,1,0.008564563582102384,0.5817192159999498,92.0,0.0977372786057868,0.08031277151176607
exp00072,2,0.008564563582102384,0.5817192159999498,92.0,0.10643132261329227,0.0852549326555467
exp00072,3,0.008564563582102384,0.5817192159999498,92.0,0.10055348135438917,0.08038178712452448
exp00072,4,0.008564563582102384,0.5817192159999498,92.0,0.10420799290002031,0.07868118589014894
exp00073,0,0.5405249696897648,0.5818797671212147,85.0,0.10058365603804106,0.07725007869793915
exp00073,1,0.5405249696897648,0.5818797671212147,85.0,0.09768074433045411,0.08003300203290255
exp00073,2,0.5405249696897648,0.5818797671212147,85.0,0.10316038633314568,0.06899422575103335
exp00073,3,0.5405249696897648,0.5818797671212147,85.0,0.09882660312946784,0.07718151088929497
exp00073,4,0.5405249696897648,0.5818797671212147,85.0,0.0956224700636539,0.07320227907419345
exp00074,0,0.47703649235480045,0.5256511261528778,97.0,0.09880193485599031,0.07838794418638331
exp00074,1,0.47703649235480045,0.5256511261528778,97.0,0.10186954391344874,0.07587313430611518
exp00074,2,0.47703649235480045,0.5256511261528778,97.0,0.0984083624797043,0.07734640615149656
exp00074,3,0.47703649235480045,0.5256511261528778,97.0,0.09897505815775215,0.07444400543894611
exp00074,4,0.47703649235480045,0.5256511261528778,97.0,0.09910723321044963,0.08011661588223644
exp00075,0,0.40700435118170514,0.5353864243216754,94.0,0.099773805263711,0.07810291772966585
exp00075,1,0.40700435118170514,0.5353864243216754,94.0,0.10038981159817573,0.08077083232067263
exp00075,2,0.40700435118170514,0.5353864243216754,94.0,0.10121839511232832,0.0739118444924795
exp00075,3,0.40700435118170514,0.5353864243216754,94.0,0.09950731774184803,0.07535706131964653
exp00075,4,0.40700435118170514,0.5353864243216754,94.0,0.0960034814829768,0.0754979294290535
exp00076,0,0.3505535620036966,0.4807483204937067,82.0,0.0998280153192177,0.08104108495191598
exp00076,1,0.3505535620036966,0.4807483204937067,82.0,0.1003511133513784,0.0752296698875036
exp00076,2,0.3505535620036966,0.4807483204937067,82.0,0.09976759189380453,0.07361155474054723
exp00076,3,0.3505535620036966,0.4807483204937067,82.0,0.10154292463373102,0.07675468137778309
exp00076,4,0.3505535620036966,0.4807483204937067,82.0,0.09731916636882612,0.07407275478740988
exp00077,0,0.30549859583436556,0.6272484148565534,72.0,0.10008082050164017,0.07751995851654173
exp00077,1,0.30549859583436556,0.6272484148565534,72.0,0.10123392101750399,0.07518419714242924
exp00077,2,0.30549859583436556,0.6272484148565534,72.0,0.09908881793714829,0.07209661135966251
exp00077,3,0.30549859583436556,0.6272484148565534,72.0,0.10001867116230115,0.0770273593696089
exp00077,4,0.30549859583436556,0.6272484148565534,72.0,0.09641018736495977,0.07698894632748761
exp00078,0,0.39077533406207293,0.5572812333947735,68.0,0.09809714793816378,0.07823107562847643
exp00078,1,0.39077533406207293,0.5572812333947735,68.0,0.1033993987954612,0.0786590523749906
exp00078,2,0.39077533406207293,0.5572812333947735,68.0,0.10079703908787245,0.07685075800973169
exp00078,3,0.39077533406207293,0.5572812333947735,68.0,0.09919021037390817,0.07466995186120882
exp00078,4,0.39077533406207293,0.5572812333947735,68.0,0.09987395489487531,0.08126249772281118
exp00079,0,0.36450797389440903,0.23891762838269393,64.0,0.12138229551543135,0.10441059465209594
exp00079,1,0.36450797389440903,0.23891762838269393,64.0,0.12285197231280832,0.11210959735962028
exp00079,2,0.36450797389440903,0.23891762838269393,64.0,0.1286487829025932,0.10755552301614242
exp00079,3,0.36450797389440903,0.23891762838269393,64.0,0.12500586121894103,0.09774295028321577
exp00079,4,0.36450797389440903,0.23891762838269393,64.0,0.12807198501431402,0.09995016787506268
exp00080,0,0.7839787289282315,0.2851692423447154,37.0,0.10123173434379008,0.07986672736075032
exp00080,1,0.7839787289282315,0.2851692423447154,37.0,0.10083287281280437,0.08011853420598324
exp00080,2,0.7839787289282315,0.2851692423447154,37.0,0.10173378099334761,0.07601414218787093
exp00080,3,0.7839787289282315,0.2851692423447154,37.0,0.0994267059413803,0.08099772961148752
exp00080,4,0.7839787289282315,0.2851692423447154,37.0,0.10092146976007088,0.07905246772806938
exp00081,0,0.7498561773750219,0.2604906677993819,47.0,0.1029116287410631,0.07633714266386968
exp00081,1,0.7498561773750219,0.2604906677993819,47.0,0.10055326265424043,0.07902174804665649
exp00081,2,0.7498561773750219,0.2604906677993819,47.0,0.10042283061187099,0.07645857591811965
exp00081,3,0.7498561773750219,0.2604906677993819,47.0,0.09904082402157575,0.08132838707801306
exp00081,4,0.7498561773750219,0.2604906677993819,47.0,0.09969073580082258,0.07699771294559547
exp00082,0,0.19428255274366094,0.32505564648606194,54.0,0.1220282212164941,0.11487681269593851
exp00082,1,0.19428255274366094,0.32505564648606194,54.0,0.11989734926246287,0.09344737612780186
exp00082,2,0.19428255274366094,0.32505564648606194,54.0,0.12219770635147555,0.10137287400531765
exp00082,3,0.19428255274366094,0.32505564648606194,54.0,0.1261205918864367,0.10330874004874185
exp00082,4,0.19428255274366094,0.32505564648606194,54.0,0.1212443045864398,0.09998314136159792
exp00083,0,0.18700659899685487,0.3080138308342078,75.0,0.1238952197940954,0.11203639369681256
exp00083,1,0.18700659899685487,0.3080138308342078,75.0,0.12045969813708564,0.09750528855166596
exp00083,2,0.18700659899685487,0.3080138308342078,75.0,0.12041952831098975,0.09526459867189295
exp00083,3,0.18700659899685487,0.3080138308342078,75.0,0.12690673787711876,0.10315245783305459
exp00083,4,0.18700659899685487,0.3080138308342078,75.0,0.1208234720853263,0.1025202154434456
exp00084,0,0.2741705886336736,0.38261713805585346,20.0,0.11519766101338696,0.09086540657445119
exp00084,1,0.2741705886336736,0.38261713805585346,20.0,0.12105380788928394,0.10303955780953303
exp00084,2,0.2741705886336736,0.38261713805585346,20.0,0.12819520200082168,0.09870607557547972
exp00084,3,0.2741705886336736,0.38261713805585346,20.0,0.11472143162647885,0.08575363396354917
exp00084,4,0.2741705886336736,0.38261713805585346,20.0,0.11962488960413288,0.0974114962926443
exp00085,0,0.3205709225105022,0.36299946035302905,58.0,0.12097904295792342,0.10508710293069869
exp00085,1,0.3205709225105022,0.36299946035302905,58.0,0.12366471953136,0.1068994036174952
exp00085,2,0.3205709225105022,0.36299946035302905,58.0,0.12762746490257948,0.09290948844911745
exp00085,3,0.3205709225105022,0.36299946035302905,58.0,0.1248834169372469,0.09496573189299223
exp00085,4,0.3205709225105022,0.36299946035302905,58.0,0.11700512640399877,0.10294039531522653
exp00086,0,0.1214247248922839,0.3063218444563259,146.0,0.11413787267789983,0.10850224561556218
exp00086,1,0.1214247248922839,0.3063218444563259,146.0,0.11365716730656339,0.10290768792442818
exp00086,2,0.1214247248922839,0.3063218444563259,146.0,0.12157234899573699,0.09207643123243782
exp00086,3,0.1214247248922839,0.3063218444563259,146.0,0.1235570432736883,0.08639855321320529
exp00086,4,0.1214247248922839,0.3063218444563259,146.0,0.11988005897481682,0.09164395396227841
exp00087,0,0.2677576771466347,0.32683039344376863,143.0,0.11632143543428615,0.0945337482242373
exp00087,1,0.2677576771466347,0.32683039344376863,143.0,0.12059253862281517,0.10631394105632185
exp00087,2,0.2677576771466347,0.32683039344376863,143.0,0.12815316812926067,0.09796620069245109
exp00087,3,0.2677576771466347,0.32683039344376863,143.0,0.11854122654061651,0.09405742568647053
exp00087,4,0.2677576771466347,0.32683039344376863,143.0,0.12021244769425125,0.09531156710970101
exp00088,0,0.24225304585331098,0.41552904534276625,147.0,0.11690569842236732,0.1033548806942162
exp00088,1,0.24225304585331098,0.41552904534276625,147.0,0.11148736736799342,0.10504525292705523
exp00088,2,0.24225304585331098,0.41552904534276625,147.0,0.12433109093768277,0.10575787788463682
exp00088,3,0.24225304585331098,0.41552904534276625,147.0,0.12322665904873549,0.09085266606931268
exp00088,4,0.24225304585331098,0.41552904534276625,147.0,0.12174694894136029,0.08332844229800249
exp00089,0,0.1768100052088615,0.2555689680335134,150.0,0.11778883182662435,0.10721229157276214
exp00089,1,0.1768100052088615,0.2555689680335134,150.0,0.11975802584749375,0.10729781901312467
exp00089,2,0.1768100052088615,0.2555689680335134,150.0,0.12407570987606033,0.09256180419943778
exp00089,3,0.1768100052088615,0.2555689680335134,150.0,0.12568907511356067,0.08922508013804711
exp00089,4,0.1768100052088615,0.2555689680335134,150.0,0.11708153260074684,0.08846917053386322
exp00090,0,0.21536936253496836,0.45578096733281115,41.0,0.12564128028042845,0.10246752523616039
exp00090,1,0.21536936253496836,0.45578096733281115,41.0,0.1172137876881972,0.084479705288986
exp00090,2,0.21536936253496836,0.45578096733281115,41.0,0.1136900034706608,0.10402281601213992
exp00090,3,0.21536936253496836,0.45578096733281115,41.0,0.12109747671370774,0.10494087424359731
exp00090,4,0.21536936253496836,0.45578096733281115,41.0,0.12143952855266152,0.08894730960927863
exp00091,0,0.20116943311764385,0.36411338155192546,127.0,0.12475279894398794,0.09727727559303194
exp00091,1,0.20116943311764385,0.36411338155192546,127.0,0.12356481962185403,0.10000721290158676
exp00091,2,0.20116943311764385,0.36411338155192546,127.0,0.12243376422171268,0.11424672718452597
exp00091,3,0.20116943311764385,0.36411338155192546,127.0,0.12144187703877027,0.10425596570023903
exp00091,4,0.20116943311764385,0.36411338155192546,127.0,0.1319866018567604,0.10525315007527154
exp00092,0,0.15124427541458152,0.3487032094813535,141.0,0.11190369667411237,0.09986504312039077
exp00092,1,0.15124427541458152,0.3487032094813535,141.0,0.11735240467597717,0.09262797561810197
exp00092,2,0.15124427541458152,0.3487032094813535,141.0,0.11855278009490176,0.09865406780044406
exp00092,3,0.15124427541458152,0.3487032094813535,141.0,0.1222914268379861,0.08342608602307124
exp00092,4,0.15124427541458152,0.3487032094813535,141.0,0.12338536139243739,0.09523820249883662
exp00093,0,0.12762872036230338,0.39261740459898903,130.0,0.11777508688029294,0.11435981718868389
exp00093,1,0.12762872036230338,0.39261740459898903,130.0,0.12120428033273192,0.08351192179228104
exp00093,2,0.12762872036230338,0.39261740459898903,130.0,0.11468202716821684,0.08582072332249799
exp00093,3,0.12762872036230338,0.39261740459898903,130.0,0.1322568673343021,0.09310493879125542
exp00093,4,0.12762872036230338,0.39261740459898903,130.0,0.11312352225100851,0.10330660856758843
exp00094,0,0.09985930985687481,0.41400821106121527,137.0,0.11021865097497274,0.10278072112152732
exp00094,1,0.09985930985687481,0.41400821106121527,137.0,0.12490850669337618,0.09329571906358478
exp00094,2,0.09985930985687481,0.41400821106121527,137.0,0.11887788073076326,0.09947395837675943
exp00094,3,0.09985930985687481,0.41400821106121527,137.0,0.12021639706052305,0.08691157328239202
exp00094,4,0.09985930985687481,0.41400821106121527,137.0,0.12136175000562395,0.10571715035448846
exp00095,0,0.08048393422117493,0.17532884911377983,135.0,0.12825770938429557,0.11764805743555129
exp00095,1,0.08048393422117493,0.17532884911377983,135.0,0.12865675759033643,0.10447785250992803
exp00095,2,0.08048393422117493,0.17532884911377983,135.0,0.12559288485311762,0.1109785550505038
exp00095,3,0.08048393422117493,0.17532884911377983,135.0,0.13405776949604475,0.10873921897750478
exp00095,4,0.08048393422117493,0.17532884911377983,135.0,0.1257415677625885,0.11042050544627005
exp00096,0,0.03711931892533923,0.1500390079948069,124.0,0.13797421696683965,0.11410984520456781
exp00096,1,0.03711931892533923,0.1500390079948069,124.0,0.13150575857997807,0.10727412359622562
exp00096,2,0.03711931892533923,0.1500390079948069,124.0,0.1310688697259932,0.10973978214322573
exp00096,3,0.03711931892533923,0.1500390079948069,124.0,0.1331987120062298,0.1218075344395097
exp00096,4,0.03711931892533923,0.1500390079948069,124.0,0.13050901534449816,0.1106638873398854
exp00097,0,0.07793685582364135,0.707776418507259,124.0,0.11844082199910609,0.08751393514105542
exp00097,1,0.07793685582364135,0.707776418507259,124.0,0.10779437308492695,0.08021034531649719
exp00097,2,0.07793685582364135,0.707776418507259,124.0,0.10791156849113145,0.08338288852409516
exp00097,3,0.07793685582364135,0.707776418507259,124.0,0.11096955420132026,0.09496022470202618
exp00097,4,0.07793685582364135,0.707776418507259,124.0,0.1092253429277642,0.08062504144161653
exp00098,0,0.06577211455271935,0.7638245785775217,107.0,0.10925001670038138,0.1012777908355079
exp00098,1,0.06577211455271935,0.7638245785775217,107.0,0.11171188285146437,0.08944705647168333
exp00098,2,0.06577211455271935,0.7638245785775217,107.0,0.11034049907230363,0.08478757565952307
exp00098,3,0.06577211455271935,0.7638245785775217,107.0,0.11836807395394024,0.07618122827616708
exp00098,4,0.06577211455271935,0.7638245785775217,107.0,0.10547678717402861,0.0814228885322298
exp00099,0,0.03202381578924058,0.6853933424956589,103.0,0.09943636040913345,0.07747427602215155
exp00099,1,0.03202381578924058,0.6853933424956589,103.0,0.1147541436749698,0.07936585313209192
exp00099,2,0.03202381578924058,0.6853933424956589,103.0,0.1050193281650067,0.06224203844500331
exp00099,3,0.03202381578924058,0.6853933424956589,103.0,0.09671031207332347,0.07107151441329787
exp00099,4,0.03202381578924058,0.6853933424956589,103.0,0.09552857198782463,0.09010788727287437
